gs_name	gene
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	494327
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	100033819
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	100033819
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	407050
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	407054
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	4615
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	197358
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	199713
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	64127
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	4843
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	27250
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	5187
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	8399
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	8399
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	50487
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	23646
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	122618
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	5465
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	5678
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	29108
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	140885
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	6774
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	148022
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7099
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	10333
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	7124
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	54209
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	80149
GOBP_INFLAMMATORY_RESPONSE	2
GOBP_INFLAMMATORY_RESPONSE	4363
GOBP_INFLAMMATORY_RESPONSE	4363
GOBP_INFLAMMATORY_RESPONSE	215
GOBP_INFLAMMATORY_RESPONSE	225
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	23
GOBP_INFLAMMATORY_RESPONSE	26090
GOBP_INFLAMMATORY_RESPONSE	1636
GOBP_INFLAMMATORY_RESPONSE	59272
GOBP_INFLAMMATORY_RESPONSE	55331
GOBP_INFLAMMATORY_RESPONSE	55331
GOBP_INFLAMMATORY_RESPONSE	2532
GOBP_INFLAMMATORY_RESPONSE	1238
GOBP_INFLAMMATORY_RESPONSE	730249
GOBP_INFLAMMATORY_RESPONSE	54
GOBP_INFLAMMATORY_RESPONSE	90
GOBP_INFLAMMATORY_RESPONSE	100
GOBP_INFLAMMATORY_RESPONSE	101
GOBP_INFLAMMATORY_RESPONSE	81792
GOBP_INFLAMMATORY_RESPONSE	81792
GOBP_INFLAMMATORY_RESPONSE	107
GOBP_INFLAMMATORY_RESPONSE	113
GOBP_INFLAMMATORY_RESPONSE	114
GOBP_INFLAMMATORY_RESPONSE	30817
GOBP_INFLAMMATORY_RESPONSE	976
GOBP_INFLAMMATORY_RESPONSE	9370
GOBP_INFLAMMATORY_RESPONSE	133
GOBP_INFLAMMATORY_RESPONSE	134
GOBP_INFLAMMATORY_RESPONSE	135
GOBP_INFLAMMATORY_RESPONSE	136
GOBP_INFLAMMATORY_RESPONSE	140
GOBP_INFLAMMATORY_RESPONSE	150
GOBP_INFLAMMATORY_RESPONSE	84632
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	177
GOBP_INFLAMMATORY_RESPONSE	183
GOBP_INFLAMMATORY_RESPONSE	185
GOBP_INFLAMMATORY_RESPONSE	186
GOBP_INFLAMMATORY_RESPONSE	186
GOBP_INFLAMMATORY_RESPONSE	197
GOBP_INFLAMMATORY_RESPONSE	199
GOBP_INFLAMMATORY_RESPONSE	199
GOBP_INFLAMMATORY_RESPONSE	199
GOBP_INFLAMMATORY_RESPONSE	199
GOBP_INFLAMMATORY_RESPONSE	199
GOBP_INFLAMMATORY_RESPONSE	199
GOBP_INFLAMMATORY_RESPONSE	9447
GOBP_INFLAMMATORY_RESPONSE	9255
GOBP_INFLAMMATORY_RESPONSE	80709
GOBP_INFLAMMATORY_RESPONSE	207
GOBP_INFLAMMATORY_RESPONSE	246
GOBP_INFLAMMATORY_RESPONSE	240
GOBP_INFLAMMATORY_RESPONSE	240
GOBP_INFLAMMATORY_RESPONSE	241
GOBP_INFLAMMATORY_RESPONSE	196527
GOBP_INFLAMMATORY_RESPONSE	301
GOBP_INFLAMMATORY_RESPONSE	313
GOBP_INFLAMMATORY_RESPONSE	8639
GOBP_INFLAMMATORY_RESPONSE	8546
GOBP_INFLAMMATORY_RESPONSE	325
GOBP_INFLAMMATORY_RESPONSE	335
GOBP_INFLAMMATORY_RESPONSE	336
GOBP_INFLAMMATORY_RESPONSE	347
GOBP_INFLAMMATORY_RESPONSE	348
GOBP_INFLAMMATORY_RESPONSE	23780
GOBP_INFLAMMATORY_RESPONSE	80833
GOBP_INFLAMMATORY_RESPONSE	351
GOBP_INFLAMMATORY_RESPONSE	26060
GOBP_INFLAMMATORY_RESPONSE	55198
GOBP_INFLAMMATORY_RESPONSE	9870
GOBP_INFLAMMATORY_RESPONSE	55870
GOBP_INFLAMMATORY_RESPONSE	445
GOBP_INFLAMMATORY_RESPONSE	472
GOBP_INFLAMMATORY_RESPONSE	8455
GOBP_INFLAMMATORY_RESPONSE	558
GOBP_INFLAMMATORY_RESPONSE	566
GOBP_INFLAMMATORY_RESPONSE	566
GOBP_INFLAMMATORY_RESPONSE	2683
GOBP_INFLAMMATORY_RESPONSE	8314
GOBP_INFLAMMATORY_RESPONSE	604
GOBP_INFLAMMATORY_RESPONSE	255877
GOBP_INFLAMMATORY_RESPONSE	613
GOBP_INFLAMMATORY_RESPONSE	623
GOBP_INFLAMMATORY_RESPONSE	624
GOBP_INFLAMMATORY_RESPONSE	329
GOBP_INFLAMMATORY_RESPONSE	330
GOBP_INFLAMMATORY_RESPONSE	29760
GOBP_INFLAMMATORY_RESPONSE	650
GOBP_INFLAMMATORY_RESPONSE	654
GOBP_INFLAMMATORY_RESPONSE	658
GOBP_INFLAMMATORY_RESPONSE	23476
GOBP_INFLAMMATORY_RESPONSE	683
GOBP_INFLAMMATORY_RESPONSE	695
GOBP_INFLAMMATORY_RESPONSE	388581
GOBP_INFLAMMATORY_RESPONSE	114899
GOBP_INFLAMMATORY_RESPONSE	145741
GOBP_INFLAMMATORY_RESPONSE	388125
GOBP_INFLAMMATORY_RESPONSE	718
GOBP_INFLAMMATORY_RESPONSE	719
GOBP_INFLAMMATORY_RESPONSE	720
GOBP_INFLAMMATORY_RESPONSE	720
GOBP_INFLAMMATORY_RESPONSE	720
GOBP_INFLAMMATORY_RESPONSE	720
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	721
GOBP_INFLAMMATORY_RESPONSE	727
GOBP_INFLAMMATORY_RESPONSE	728
GOBP_INFLAMMATORY_RESPONSE	27202
GOBP_INFLAMMATORY_RESPONSE	796
GOBP_INFLAMMATORY_RESPONSE	10203
GOBP_INFLAMMATORY_RESPONSE	57118
GOBP_INFLAMMATORY_RESPONSE	55450
GOBP_INFLAMMATORY_RESPONSE	814
GOBP_INFLAMMATORY_RESPONSE	59082
GOBP_INFLAMMATORY_RESPONSE	22900
GOBP_INFLAMMATORY_RESPONSE	64170
GOBP_INFLAMMATORY_RESPONSE	834
GOBP_INFLAMMATORY_RESPONSE	100506742
GOBP_INFLAMMATORY_RESPONSE	837
GOBP_INFLAMMATORY_RESPONSE	838
GOBP_INFLAMMATORY_RESPONSE	6346
GOBP_INFLAMMATORY_RESPONSE	6356
GOBP_INFLAMMATORY_RESPONSE	6357
GOBP_INFLAMMATORY_RESPONSE	6358
GOBP_INFLAMMATORY_RESPONSE	6358
GOBP_INFLAMMATORY_RESPONSE	6359
GOBP_INFLAMMATORY_RESPONSE	6359
GOBP_INFLAMMATORY_RESPONSE	6360
GOBP_INFLAMMATORY_RESPONSE	6360
GOBP_INFLAMMATORY_RESPONSE	6361
GOBP_INFLAMMATORY_RESPONSE	6362
GOBP_INFLAMMATORY_RESPONSE	6362
GOBP_INFLAMMATORY_RESPONSE	6362
GOBP_INFLAMMATORY_RESPONSE	6363
GOBP_INFLAMMATORY_RESPONSE	6347
GOBP_INFLAMMATORY_RESPONSE	6364
GOBP_INFLAMMATORY_RESPONSE	6366
GOBP_INFLAMMATORY_RESPONSE	6367
GOBP_INFLAMMATORY_RESPONSE	6368
GOBP_INFLAMMATORY_RESPONSE	6368
GOBP_INFLAMMATORY_RESPONSE	6369
GOBP_INFLAMMATORY_RESPONSE	6370
GOBP_INFLAMMATORY_RESPONSE	10344
GOBP_INFLAMMATORY_RESPONSE	6348
GOBP_INFLAMMATORY_RESPONSE	6348
GOBP_INFLAMMATORY_RESPONSE	6348
GOBP_INFLAMMATORY_RESPONSE	6349
GOBP_INFLAMMATORY_RESPONSE	6349
GOBP_INFLAMMATORY_RESPONSE	6349
GOBP_INFLAMMATORY_RESPONSE	414062
GOBP_INFLAMMATORY_RESPONSE	6351
GOBP_INFLAMMATORY_RESPONSE	6351
GOBP_INFLAMMATORY_RESPONSE	6351
GOBP_INFLAMMATORY_RESPONSE	6352
GOBP_INFLAMMATORY_RESPONSE	6352
GOBP_INFLAMMATORY_RESPONSE	6354
GOBP_INFLAMMATORY_RESPONSE	6355
GOBP_INFLAMMATORY_RESPONSE	4856
GOBP_INFLAMMATORY_RESPONSE	8840
GOBP_INFLAMMATORY_RESPONSE	1230
GOBP_INFLAMMATORY_RESPONSE	729230
GOBP_INFLAMMATORY_RESPONSE	1232
GOBP_INFLAMMATORY_RESPONSE	1233
GOBP_INFLAMMATORY_RESPONSE	1234
GOBP_INFLAMMATORY_RESPONSE	1235
GOBP_INFLAMMATORY_RESPONSE	1236
GOBP_INFLAMMATORY_RESPONSE	9034
GOBP_INFLAMMATORY_RESPONSE	929
GOBP_INFLAMMATORY_RESPONSE	9332
GOBP_INFLAMMATORY_RESPONSE	4064
GOBP_INFLAMMATORY_RESPONSE	4345
GOBP_INFLAMMATORY_RESPONSE	131450
GOBP_INFLAMMATORY_RESPONSE	344807
GOBP_INFLAMMATORY_RESPONSE	940
GOBP_INFLAMMATORY_RESPONSE	948
GOBP_INFLAMMATORY_RESPONSE	958
GOBP_INFLAMMATORY_RESPONSE	959
GOBP_INFLAMMATORY_RESPONSE	960
GOBP_INFLAMMATORY_RESPONSE	961
GOBP_INFLAMMATORY_RESPONSE	922
GOBP_INFLAMMATORY_RESPONSE	923
GOBP_INFLAMMATORY_RESPONSE	968
GOBP_INFLAMMATORY_RESPONSE	975
GOBP_INFLAMMATORY_RESPONSE	10225
GOBP_INFLAMMATORY_RESPONSE	1003
GOBP_INFLAMMATORY_RESPONSE	23097
GOBP_INFLAMMATORY_RESPONSE	1036
GOBP_INFLAMMATORY_RESPONSE	1050
GOBP_INFLAMMATORY_RESPONSE	1051
GOBP_INFLAMMATORY_RESPONSE	1990
GOBP_INFLAMMATORY_RESPONSE	10658
GOBP_INFLAMMATORY_RESPONSE	253782
GOBP_INFLAMMATORY_RESPONSE	1116
GOBP_INFLAMMATORY_RESPONSE	27159
GOBP_INFLAMMATORY_RESPONSE	66005
GOBP_INFLAMMATORY_RESPONSE	8534
GOBP_INFLAMMATORY_RESPONSE	9435
GOBP_INFLAMMATORY_RESPONSE	10164
GOBP_INFLAMMATORY_RESPONSE	1147
GOBP_INFLAMMATORY_RESPONSE	4261
GOBP_INFLAMMATORY_RESPONSE	64581
GOBP_INFLAMMATORY_RESPONSE	9575
GOBP_INFLAMMATORY_RESPONSE	1215
GOBP_INFLAMMATORY_RESPONSE	1240
GOBP_INFLAMMATORY_RESPONSE	1268
GOBP_INFLAMMATORY_RESPONSE	1269
GOBP_INFLAMMATORY_RESPONSE	84699
GOBP_INFLAMMATORY_RESPONSE	1392
GOBP_INFLAMMATORY_RESPONSE	1393
GOBP_INFLAMMATORY_RESPONSE	1401
GOBP_INFLAMMATORY_RESPONSE	1435
GOBP_INFLAMMATORY_RESPONSE	1436
GOBP_INFLAMMATORY_RESPONSE	8048
GOBP_INFLAMMATORY_RESPONSE	8530
GOBP_INFLAMMATORY_RESPONSE	56998
GOBP_INFLAMMATORY_RESPONSE	1075
GOBP_INFLAMMATORY_RESPONSE	79004
GOBP_INFLAMMATORY_RESPONSE	6376
GOBP_INFLAMMATORY_RESPONSE	1524
GOBP_INFLAMMATORY_RESPONSE	2919
GOBP_INFLAMMATORY_RESPONSE	3627
GOBP_INFLAMMATORY_RESPONSE	6373
GOBP_INFLAMMATORY_RESPONSE	10563
GOBP_INFLAMMATORY_RESPONSE	284340
GOBP_INFLAMMATORY_RESPONSE	2920
GOBP_INFLAMMATORY_RESPONSE	2921
GOBP_INFLAMMATORY_RESPONSE	6374
GOBP_INFLAMMATORY_RESPONSE	6372
GOBP_INFLAMMATORY_RESPONSE	3576
GOBP_INFLAMMATORY_RESPONSE	4283
GOBP_INFLAMMATORY_RESPONSE	3579
GOBP_INFLAMMATORY_RESPONSE	2833
GOBP_INFLAMMATORY_RESPONSE	7852
GOBP_INFLAMMATORY_RESPONSE	10663
GOBP_INFLAMMATORY_RESPONSE	1535
GOBP_INFLAMMATORY_RESPONSE	1536
GOBP_INFLAMMATORY_RESPONSE	1540
GOBP_INFLAMMATORY_RESPONSE	1588
GOBP_INFLAMMATORY_RESPONSE	56603
GOBP_INFLAMMATORY_RESPONSE	10800
GOBP_INFLAMMATORY_RESPONSE	153090
GOBP_INFLAMMATORY_RESPONSE	747
GOBP_INFLAMMATORY_RESPONSE	221955
GOBP_INFLAMMATORY_RESPONSE	1652
GOBP_INFLAMMATORY_RESPONSE	1652
GOBP_INFLAMMATORY_RESPONSE	245928
GOBP_INFLAMMATORY_RESPONSE	25979
GOBP_INFLAMMATORY_RESPONSE	1660
GOBP_INFLAMMATORY_RESPONSE	1773
GOBP_INFLAMMATORY_RESPONSE	1776
GOBP_INFLAMMATORY_RESPONSE	29102
GOBP_INFLAMMATORY_RESPONSE	90527
GOBP_INFLAMMATORY_RESPONSE	405753
GOBP_INFLAMMATORY_RESPONSE	11221
GOBP_INFLAMMATORY_RESPONSE	1893
GOBP_INFLAMMATORY_RESPONSE	1910
GOBP_INFLAMMATORY_RESPONSE	27102
GOBP_INFLAMMATORY_RESPONSE	1991
GOBP_INFLAMMATORY_RESPONSE	1991
GOBP_INFLAMMATORY_RESPONSE	1999
GOBP_INFLAMMATORY_RESPONSE	5169
GOBP_INFLAMMATORY_RESPONSE	1969
GOBP_INFLAMMATORY_RESPONSE	2048
GOBP_INFLAMMATORY_RESPONSE	2056
GOBP_INFLAMMATORY_RESPONSE	2099
GOBP_INFLAMMATORY_RESPONSE	2113
GOBP_INFLAMMATORY_RESPONSE	2131
GOBP_INFLAMMATORY_RESPONSE	2146
GOBP_INFLAMMATORY_RESPONSE	50848
GOBP_INFLAMMATORY_RESPONSE	2161
GOBP_INFLAMMATORY_RESPONSE	2147
GOBP_INFLAMMATORY_RESPONSE	2149
GOBP_INFLAMMATORY_RESPONSE	2150
GOBP_INFLAMMATORY_RESPONSE	2152
GOBP_INFLAMMATORY_RESPONSE	2157
GOBP_INFLAMMATORY_RESPONSE	2167
GOBP_INFLAMMATORY_RESPONSE	2175
GOBP_INFLAMMATORY_RESPONSE	2177
GOBP_INFLAMMATORY_RESPONSE	2194
GOBP_INFLAMMATORY_RESPONSE	2209
GOBP_INFLAMMATORY_RESPONSE	2213
GOBP_INFLAMMATORY_RESPONSE	2214
GOBP_INFLAMMATORY_RESPONSE	55527
GOBP_INFLAMMATORY_RESPONSE	2867
GOBP_INFLAMMATORY_RESPONSE	2865
GOBP_INFLAMMATORY_RESPONSE	338557
GOBP_INFLAMMATORY_RESPONSE	2268
GOBP_INFLAMMATORY_RESPONSE	2335
GOBP_INFLAMMATORY_RESPONSE	64838
GOBP_INFLAMMATORY_RESPONSE	2350
GOBP_INFLAMMATORY_RESPONSE	2353
GOBP_INFLAMMATORY_RESPONSE	2294
GOBP_INFLAMMATORY_RESPONSE	27086
GOBP_INFLAMMATORY_RESPONSE	50943
GOBP_INFLAMMATORY_RESPONSE	50943
GOBP_INFLAMMATORY_RESPONSE	2357
GOBP_INFLAMMATORY_RESPONSE	2358
GOBP_INFLAMMATORY_RESPONSE	2359
GOBP_INFLAMMATORY_RESPONSE	5045
GOBP_INFLAMMATORY_RESPONSE	2529
GOBP_INFLAMMATORY_RESPONSE	2534
GOBP_INFLAMMATORY_RESPONSE	51083
GOBP_INFLAMMATORY_RESPONSE	2625
GOBP_INFLAMMATORY_RESPONSE	2629
GOBP_INFLAMMATORY_RESPONSE	2629
GOBP_INFLAMMATORY_RESPONSE	115362
GOBP_INFLAMMATORY_RESPONSE	2678
GOBP_INFLAMMATORY_RESPONSE	728441
GOBP_INFLAMMATORY_RESPONSE	2679
GOBP_INFLAMMATORY_RESPONSE	2687
GOBP_INFLAMMATORY_RESPONSE	51738
GOBP_INFLAMMATORY_RESPONSE	2693
GOBP_INFLAMMATORY_RESPONSE	28964
GOBP_INFLAMMATORY_RESPONSE	2852
GOBP_INFLAMMATORY_RESPONSE	2853
GOBP_INFLAMMATORY_RESPONSE	2854
GOBP_INFLAMMATORY_RESPONSE	2855
GOBP_INFLAMMATORY_RESPONSE	2856
GOBP_INFLAMMATORY_RESPONSE	2828
GOBP_INFLAMMATORY_RESPONSE	8111
GOBP_INFLAMMATORY_RESPONSE	51704
GOBP_INFLAMMATORY_RESPONSE	2874
GOBP_INFLAMMATORY_RESPONSE	2874
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	63940
GOBP_INFLAMMATORY_RESPONSE	2876
GOBP_INFLAMMATORY_RESPONSE	2879
GOBP_INFLAMMATORY_RESPONSE	2896
GOBP_INFLAMMATORY_RESPONSE	79792
GOBP_INFLAMMATORY_RESPONSE	79792
GOBP_INFLAMMATORY_RESPONSE	2950
GOBP_INFLAMMATORY_RESPONSE	283120
GOBP_INFLAMMATORY_RESPONSE	283120
GOBP_INFLAMMATORY_RESPONSE	57817
GOBP_INFLAMMATORY_RESPONSE	84868
GOBP_INFLAMMATORY_RESPONSE	3055
GOBP_INFLAMMATORY_RESPONSE	9759
GOBP_INFLAMMATORY_RESPONSE	10014
GOBP_INFLAMMATORY_RESPONSE	9734
GOBP_INFLAMMATORY_RESPONSE	3082
GOBP_INFLAMMATORY_RESPONSE	3091
GOBP_INFLAMMATORY_RESPONSE	3098
GOBP_INFLAMMATORY_RESPONSE	3123
GOBP_INFLAMMATORY_RESPONSE	3123
GOBP_INFLAMMATORY_RESPONSE	3123
GOBP_INFLAMMATORY_RESPONSE	3123
GOBP_INFLAMMATORY_RESPONSE	3123
GOBP_INFLAMMATORY_RESPONSE	3123
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3133
GOBP_INFLAMMATORY_RESPONSE	3146
GOBP_INFLAMMATORY_RESPONSE	3148
GOBP_INFLAMMATORY_RESPONSE	3162
GOBP_INFLAMMATORY_RESPONSE	10949
GOBP_INFLAMMATORY_RESPONSE	3240
GOBP_INFLAMMATORY_RESPONSE	3250
GOBP_INFLAMMATORY_RESPONSE	3269
GOBP_INFLAMMATORY_RESPONSE	59340
GOBP_INFLAMMATORY_RESPONSE	3339
GOBP_INFLAMMATORY_RESPONSE	3373
GOBP_INFLAMMATORY_RESPONSE	8692
GOBP_INFLAMMATORY_RESPONSE	8372
GOBP_INFLAMMATORY_RESPONSE	3620
GOBP_INFLAMMATORY_RESPONSE	3428
GOBP_INFLAMMATORY_RESPONSE	3430
GOBP_INFLAMMATORY_RESPONSE	3440
GOBP_INFLAMMATORY_RESPONSE	3458
GOBP_INFLAMMATORY_RESPONSE	3479
GOBP_INFLAMMATORY_RESPONSE	3487
GOBP_INFLAMMATORY_RESPONSE	3500
GOBP_INFLAMMATORY_RESPONSE	3500
GOBP_INFLAMMATORY_RESPONSE	3551
GOBP_INFLAMMATORY_RESPONSE	8517
GOBP_INFLAMMATORY_RESPONSE	3586
GOBP_INFLAMMATORY_RESPONSE	3588
GOBP_INFLAMMATORY_RESPONSE	3593
GOBP_INFLAMMATORY_RESPONSE	3596
GOBP_INFLAMMATORY_RESPONSE	3600
GOBP_INFLAMMATORY_RESPONSE	3603
GOBP_INFLAMMATORY_RESPONSE	3605
GOBP_INFLAMMATORY_RESPONSE	27190
GOBP_INFLAMMATORY_RESPONSE	27189
GOBP_INFLAMMATORY_RESPONSE	53342
GOBP_INFLAMMATORY_RESPONSE	112744
GOBP_INFLAMMATORY_RESPONSE	23765
GOBP_INFLAMMATORY_RESPONSE	84818
GOBP_INFLAMMATORY_RESPONSE	132014
GOBP_INFLAMMATORY_RESPONSE	3606
GOBP_INFLAMMATORY_RESPONSE	8809
GOBP_INFLAMMATORY_RESPONSE	8807
GOBP_INFLAMMATORY_RESPONSE	3552
GOBP_INFLAMMATORY_RESPONSE	3553
GOBP_INFLAMMATORY_RESPONSE	84639
GOBP_INFLAMMATORY_RESPONSE	3554
GOBP_INFLAMMATORY_RESPONSE	7850
GOBP_INFLAMMATORY_RESPONSE	3556
GOBP_INFLAMMATORY_RESPONSE	9173
GOBP_INFLAMMATORY_RESPONSE	8808
GOBP_INFLAMMATORY_RESPONSE	3557
GOBP_INFLAMMATORY_RESPONSE	3558
GOBP_INFLAMMATORY_RESPONSE	50604
GOBP_INFLAMMATORY_RESPONSE	53833
GOBP_INFLAMMATORY_RESPONSE	59067
GOBP_INFLAMMATORY_RESPONSE	50616
GOBP_INFLAMMATORY_RESPONSE	116379
GOBP_INFLAMMATORY_RESPONSE	51561
GOBP_INFLAMMATORY_RESPONSE	149233
GOBP_INFLAMMATORY_RESPONSE	64806
GOBP_INFLAMMATORY_RESPONSE	246778
GOBP_INFLAMMATORY_RESPONSE	3559
GOBP_INFLAMMATORY_RESPONSE	133396
GOBP_INFLAMMATORY_RESPONSE	90865
GOBP_INFLAMMATORY_RESPONSE	146433
GOBP_INFLAMMATORY_RESPONSE	27179
GOBP_INFLAMMATORY_RESPONSE	27177
GOBP_INFLAMMATORY_RESPONSE	56300
GOBP_INFLAMMATORY_RESPONSE	26525
GOBP_INFLAMMATORY_RESPONSE	27178
GOBP_INFLAMMATORY_RESPONSE	3565
GOBP_INFLAMMATORY_RESPONSE	3566
GOBP_INFLAMMATORY_RESPONSE	3567
GOBP_INFLAMMATORY_RESPONSE	3568
GOBP_INFLAMMATORY_RESPONSE	3569
GOBP_INFLAMMATORY_RESPONSE	3570
GOBP_INFLAMMATORY_RESPONSE	3572
GOBP_INFLAMMATORY_RESPONSE	3578
GOBP_INFLAMMATORY_RESPONSE	3630
GOBP_INFLAMMATORY_RESPONSE	3656
GOBP_INFLAMMATORY_RESPONSE	3661
GOBP_INFLAMMATORY_RESPONSE	3663
GOBP_INFLAMMATORY_RESPONSE	345611
GOBP_INFLAMMATORY_RESPONSE	3670
GOBP_INFLAMMATORY_RESPONSE	83737
GOBP_INFLAMMATORY_RESPONSE	3673
GOBP_INFLAMMATORY_RESPONSE	3683
GOBP_INFLAMMATORY_RESPONSE	3688
GOBP_INFLAMMATORY_RESPONSE	3689
GOBP_INFLAMMATORY_RESPONSE	3694
GOBP_INFLAMMATORY_RESPONSE	3700
GOBP_INFLAMMATORY_RESPONSE	3717
GOBP_INFLAMMATORY_RESPONSE	83700
GOBP_INFLAMMATORY_RESPONSE	3735
GOBP_INFLAMMATORY_RESPONSE	23135
GOBP_INFLAMMATORY_RESPONSE	3815
GOBP_INFLAMMATORY_RESPONSE	9365
GOBP_INFLAMMATORY_RESPONSE	9314
